row_key	record_type	payload_file	nct_id	outcome_measure_index	outcome_measure_title	group_id	group_title	n_classes_in_om	class_index	class_title	category_index	category_title	category_count	denom_units	reported_denominator_participants	class_category_sum	contributing_classes_category_sum	residual_denominator_minus_sum	producer_cells_CRPRSDPD	producer_evaluable_n	producer_dropped_participants	producer_overwrite_scope	producer_conflicting	corrected_reading	recoverability	note
R014	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04306900	3	Best Response (BOR)	OG007	Cohort 4 - CRC (TTX-030 + Budigalimab)	1	0	<untitled>	1	PR	0	Participants	12	12	12	0	CR=0;PR=0;SD=3;PD=8	11		none	False		RECOVERABLE	kept
R014	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04306900	3	Best Response (BOR)	OG007	Cohort 4 - CRC (TTX-030 + Budigalimab)	1	0	<untitled>	2	Stable Disease	3	Participants	12	12	12	0	CR=0;PR=0;SD=3;PD=8	11		none	False		RECOVERABLE	kept
R014	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04306900	3	Best Response (BOR)	OG007	Cohort 4 - CRC (TTX-030 + Budigalimab)	1	0	<untitled>	3	PD	8	Participants	12	12	12	0	CR=0;PR=0;SD=3;PD=8	11		none	False		RECOVERABLE	kept
R014	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04306900	3	Best Response (BOR)	OG007	Cohort 4 - CRC (TTX-030 + Budigalimab)	1	0	<untitled>	4	NE	1	Participants	12	12	12	0	CR=0;PR=0;SD=3;PD=8	11		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R015	CLASS	ctg_results_bor_2018_2021.txt	NCT04306900	3	Best Response (BOR)	OG008	Cohort 6 - HNSCC (TTX-030 + Budigalimab)	1	0	<untitled>				Participants	5	5	5	0	CR=0;PR=0;SD=3;PD=1	4	1	none	False	CR=0; PR=0; Stable Disease=3; PD=1; NE=1	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R015	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04306900	3	Best Response (BOR)	OG008	Cohort 6 - HNSCC (TTX-030 + Budigalimab)	1	0	<untitled>	0	CR	0	Participants	5	5	5	0	CR=0;PR=0;SD=3;PD=1	4		none	False		RECOVERABLE	kept
R015	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04306900	3	Best Response (BOR)	OG008	Cohort 6 - HNSCC (TTX-030 + Budigalimab)	1	0	<untitled>	1	PR	0	Participants	5	5	5	0	CR=0;PR=0;SD=3;PD=1	4		none	False		RECOVERABLE	kept
R015	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04306900	3	Best Response (BOR)	OG008	Cohort 6 - HNSCC (TTX-030 + Budigalimab)	1	0	<untitled>	2	Stable Disease	3	Participants	5	5	5	0	CR=0;PR=0;SD=3;PD=1	4		none	False		RECOVERABLE	kept
R015	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04306900	3	Best Response (BOR)	OG008	Cohort 6 - HNSCC (TTX-030 + Budigalimab)	1	0	<untitled>	3	PD	1	Participants	5	5	5	0	CR=0;PR=0;SD=3;PD=1	4		none	False		RECOVERABLE	kept
R015	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04306900	3	Best Response (BOR)	OG008	Cohort 6 - HNSCC (TTX-030 + Budigalimab)	1	0	<untitled>	4	NE	1	Participants	5	5	5	0	CR=0;PR=0;SD=3;PD=1	4		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R016	CLASS	ctg_results_bor_2018_2021.txt	NCT04306900	3	Best Response (BOR)	OG009	Cohort 8 - GEC (TTX-030 + Budigalimab)	1	0	<untitled>				Participants	22	22	22	0	CR=1;PR=1;SD=5;PD=11	18	4	none	False	CR=1; PR=1; Stable Disease=5; PD=11; NE=4	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R016	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04306900	3	Best Response (BOR)	OG009	Cohort 8 - GEC (TTX-030 + Budigalimab)	1	0	<untitled>	0	CR	1	Participants	22	22	22	0	CR=1;PR=1;SD=5;PD=11	18		none	False		RECOVERABLE	kept
R016	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04306900	3	Best Response (BOR)	OG009	Cohort 8 - GEC (TTX-030 + Budigalimab)	1	0	<untitled>	1	PR	1	Participants	22	22	22	0	CR=1;PR=1;SD=5;PD=11	18		none	False		RECOVERABLE	kept
R016	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04306900	3	Best Response (BOR)	OG009	Cohort 8 - GEC (TTX-030 + Budigalimab)	1	0	<untitled>	2	Stable Disease	5	Participants	22	22	22	0	CR=1;PR=1;SD=5;PD=11	18		none	False		RECOVERABLE	kept
R016	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04306900	3	Best Response (BOR)	OG009	Cohort 8 - GEC (TTX-030 + Budigalimab)	1	0	<untitled>	3	PD	11	Participants	22	22	22	0	CR=1;PR=1;SD=5;PD=11	18		none	False		RECOVERABLE	kept
R016	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04306900	3	Best Response (BOR)	OG009	Cohort 8 - GEC (TTX-030 + Budigalimab)	1	0	<untitled>	4	NE	4	Participants	22	22	22	0	CR=1;PR=1;SD=5;PD=11	18		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R017	CLASS	ctg_results_bor_2018_2021.txt	NCT04539327	16	Objective Response Rate (ORR)	OG000	Rucaparib - Treatment	1	0	<untitled>				Participants	28	28	28	0	CR=4;PR=0;SD=4;PD=11	19	9	none	False	Progressive Disease=11; Stable Disease=4; Complete Response=4; Partial Response=0; Not asssessable=9	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R017	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04539327	16	Objective Response Rate (ORR)	OG000	Rucaparib - Treatment	1	0	<untitled>	0	Progressive Disease	11	Participants	28	28	28	0	CR=4;PR=0;SD=4;PD=11	19		none	False		RECOVERABLE	kept
R017	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04539327	16	Objective Response Rate (ORR)	OG000	Rucaparib - Treatment	1	0	<untitled>	1	Stable Disease	4	Participants	28	28	28	0	CR=4;PR=0;SD=4;PD=11	19		none	False		RECOVERABLE	kept
R017	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04539327	16	Objective Response Rate (ORR)	OG000	Rucaparib - Treatment	1	0	<untitled>	2	Complete Response	4	Participants	28	28	28	0	CR=4;PR=0;SD=4;PD=11	19		none	False		RECOVERABLE	kept
R017	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04539327	16	Objective Response Rate (ORR)	OG000	Rucaparib - Treatment	1	0	<untitled>	3	Partial Response	0	Participants	28	28	28	0	CR=4;PR=0;SD=4;PD=11	19		none	False		RECOVERABLE	kept
R017	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04539327	16	Objective Response Rate (ORR)	OG000	Rucaparib - Treatment	1	0	<untitled>	4	Not asssessable	9	Participants	28	28	28	0	CR=4;PR=0;SD=4;PD=11	19		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R018	CLASS	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG001	Alomfilimab 2.4 mg	1	0	<untitled>				Participants	5	5	5	0	CR=0;PR=0;SD=0;PD=3	3	2	none	False	CR=0; PR=0; SD=0; PD=3; NE=2	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R018	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG001	Alomfilimab 2.4 mg	1	0	<untitled>	0	CR	0	Participants	5	5	5	0	CR=0;PR=0;SD=0;PD=3	3		none	False		RECOVERABLE	kept
R018	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG001	Alomfilimab 2.4 mg	1	0	<untitled>	1	PR	0	Participants	5	5	5	0	CR=0;PR=0;SD=0;PD=3	3		none	False		RECOVERABLE	kept
R018	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG001	Alomfilimab 2.4 mg	1	0	<untitled>	2	SD	0	Participants	5	5	5	0	CR=0;PR=0;SD=0;PD=3	3		none	False		RECOVERABLE	kept
R018	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG001	Alomfilimab 2.4 mg	1	0	<untitled>	3	PD	3	Participants	5	5	5	0	CR=0;PR=0;SD=0;PD=3	3		none	False		RECOVERABLE	kept
R018	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG001	Alomfilimab 2.4 mg	1	0	<untitled>	4	NE	2	Participants	5	5	5	0	CR=0;PR=0;SD=0;PD=3	3		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R019	CLASS	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG003	Alomfilimab 24 mg	1	0	<untitled>				Participants	8	8	8	0	CR=0;PR=0;SD=2;PD=3	5	3	none	False	CR=0; PR=0; SD=2; PD=3; NE=3	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R019	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG003	Alomfilimab 24 mg	1	0	<untitled>	0	CR	0	Participants	8	8	8	0	CR=0;PR=0;SD=2;PD=3	5		none	False		RECOVERABLE	kept
R019	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG003	Alomfilimab 24 mg	1	0	<untitled>	1	PR	0	Participants	8	8	8	0	CR=0;PR=0;SD=2;PD=3	5		none	False		RECOVERABLE	kept
R019	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG003	Alomfilimab 24 mg	1	0	<untitled>	2	SD	2	Participants	8	8	8	0	CR=0;PR=0;SD=2;PD=3	5		none	False		RECOVERABLE	kept
R019	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG003	Alomfilimab 24 mg	1	0	<untitled>	3	PD	3	Participants	8	8	8	0	CR=0;PR=0;SD=2;PD=3	5		none	False		RECOVERABLE	kept
R019	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG003	Alomfilimab 24 mg	1	0	<untitled>	4	NE	3	Participants	8	8	8	0	CR=0;PR=0;SD=2;PD=3	5		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R020	CLASS	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG004	Alomfilimab 80 mg	1	0	<untitled>				Participants	7	7	7	0	CR=0;PR=0;SD=2;PD=4	6	1	none	False	CR=0; PR=0; SD=2; PD=4; NE=1	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R020	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG004	Alomfilimab 80 mg	1	0	<untitled>	0	CR	0	Participants	7	7	7	0	CR=0;PR=0;SD=2;PD=4	6		none	False		RECOVERABLE	kept
R020	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG004	Alomfilimab 80 mg	1	0	<untitled>	1	PR	0	Participants	7	7	7	0	CR=0;PR=0;SD=2;PD=4	6		none	False		RECOVERABLE	kept
R020	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG004	Alomfilimab 80 mg	1	0	<untitled>	2	SD	2	Participants	7	7	7	0	CR=0;PR=0;SD=2;PD=4	6		none	False		RECOVERABLE	kept
R020	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG004	Alomfilimab 80 mg	1	0	<untitled>	3	PD	4	Participants	7	7	7	0	CR=0;PR=0;SD=2;PD=4	6		none	False		RECOVERABLE	kept
R020	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG004	Alomfilimab 80 mg	1	0	<untitled>	4	NE	1	Participants	7	7	7	0	CR=0;PR=0;SD=2;PD=4	6		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R021	CLASS	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG006	Alomfilimab 0.8 mg + Atezolizumab	1	0	<untitled>				Participants	5	5	5	0	CR=0;PR=0;SD=3;PD=1	4	1	none	False	CR=0; PR=0; SD=3; PD=1; NE=1	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R021	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG006	Alomfilimab 0.8 mg + Atezolizumab	1	0	<untitled>	0	CR	0	Participants	5	5	5	0	CR=0;PR=0;SD=3;PD=1	4		none	False		RECOVERABLE	kept
R021	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG006	Alomfilimab 0.8 mg + Atezolizumab	1	0	<untitled>	1	PR	0	Participants	5	5	5	0	CR=0;PR=0;SD=3;PD=1	4		none	False		RECOVERABLE	kept
R021	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG006	Alomfilimab 0.8 mg + Atezolizumab	1	0	<untitled>	2	SD	3	Participants	5	5	5	0	CR=0;PR=0;SD=3;PD=1	4		none	False		RECOVERABLE	kept
R021	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG006	Alomfilimab 0.8 mg + Atezolizumab	1	0	<untitled>	3	PD	1	Participants	5	5	5	0	CR=0;PR=0;SD=3;PD=1	4		none	False		RECOVERABLE	kept
R021	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG006	Alomfilimab 0.8 mg + Atezolizumab	1	0	<untitled>	4	NE	1	Participants	5	5	5	0	CR=0;PR=0;SD=3;PD=1	4		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R022	CLASS	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG007	Alomfilimab 2.4 mg + Atezolizumab	1	0	<untitled>				Participants	43	43	43	0	CR=1;PR=3;SD=12;PD=20	36	7	none	False	CR=1; PR=3; SD=12; PD=20; NE=7	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R022	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG007	Alomfilimab 2.4 mg + Atezolizumab	1	0	<untitled>	0	CR	1	Participants	43	43	43	0	CR=1;PR=3;SD=12;PD=20	36		none	False		RECOVERABLE	kept
R022	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG007	Alomfilimab 2.4 mg + Atezolizumab	1	0	<untitled>	1	PR	3	Participants	43	43	43	0	CR=1;PR=3;SD=12;PD=20	36		none	False		RECOVERABLE	kept
R022	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG007	Alomfilimab 2.4 mg + Atezolizumab	1	0	<untitled>	2	SD	12	Participants	43	43	43	0	CR=1;PR=3;SD=12;PD=20	36		none	False		RECOVERABLE	kept
R022	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG007	Alomfilimab 2.4 mg + Atezolizumab	1	0	<untitled>	3	PD	20	Participants	43	43	43	0	CR=1;PR=3;SD=12;PD=20	36		none	False		RECOVERABLE	kept
R022	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG007	Alomfilimab 2.4 mg + Atezolizumab	1	0	<untitled>	4	NE	7	Participants	43	43	43	0	CR=1;PR=3;SD=12;PD=20	36		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R023	CLASS	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG008	Alomfilimab 8 mg + Atezolizumab	1	0	<untitled>				Participants	36	36	36	0	CR=0;PR=2;SD=8;PD=22	32	4	none	False	CR=0; PR=2; SD=8; PD=22; NE=4	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R023	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG008	Alomfilimab 8 mg + Atezolizumab	1	0	<untitled>	0	CR	0	Participants	36	36	36	0	CR=0;PR=2;SD=8;PD=22	32		none	False		RECOVERABLE	kept
R023	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG008	Alomfilimab 8 mg + Atezolizumab	1	0	<untitled>	1	PR	2	Participants	36	36	36	0	CR=0;PR=2;SD=8;PD=22	32		none	False		RECOVERABLE	kept
R023	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG008	Alomfilimab 8 mg + Atezolizumab	1	0	<untitled>	2	SD	8	Participants	36	36	36	0	CR=0;PR=2;SD=8;PD=22	32		none	False		RECOVERABLE	kept
R023	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG008	Alomfilimab 8 mg + Atezolizumab	1	0	<untitled>	3	PD	22	Participants	36	36	36	0	CR=0;PR=2;SD=8;PD=22	32		none	False		RECOVERABLE	kept
R023	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG008	Alomfilimab 8 mg + Atezolizumab	1	0	<untitled>	4	NE	4	Participants	36	36	36	0	CR=0;PR=2;SD=8;PD=22	32		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R024	CLASS	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG010	Alomfilimab 80 mg + Atezolizumab	1	0	<untitled>				Participants	9	9	9	0	CR=0;PR=0;SD=4;PD=2	6	3	none	False	CR=0; PR=0; SD=4; PD=2; NE=3	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R024	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG010	Alomfilimab 80 mg + Atezolizumab	1	0	<untitled>	0	CR	0	Participants	9	9	9	0	CR=0;PR=0;SD=4;PD=2	6		none	False		RECOVERABLE	kept
R024	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG010	Alomfilimab 80 mg + Atezolizumab	1	0	<untitled>	1	PR	0	Participants	9	9	9	0	CR=0;PR=0;SD=4;PD=2	6		none	False		RECOVERABLE	kept
R024	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG010	Alomfilimab 80 mg + Atezolizumab	1	0	<untitled>	2	SD	4	Participants	9	9	9	0	CR=0;PR=0;SD=4;PD=2	6		none	False		RECOVERABLE	kept
R024	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG010	Alomfilimab 80 mg + Atezolizumab	1	0	<untitled>	3	PD	2	Participants	9	9	9	0	CR=0;PR=0;SD=4;PD=2	6		none	False		RECOVERABLE	kept
R024	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG010	Alomfilimab 80 mg + Atezolizumab	1	0	<untitled>	4	NE	3	Participants	9	9	9	0	CR=0;PR=0;SD=4;PD=2	6		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R025	CLASS	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG012	Alomfilimab 8 mg + Atezolizumab in Anti-PD-(L)1 Naïve Pancreatic Cancer	1	0	<untitled>				Participants	14	14	14	0	CR=0;PR=0;SD=0;PD=11	11	3	none	False	CR=0; PR=0; SD=0; PD=11; NE=3	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R025	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG012	Alomfilimab 8 mg + Atezolizumab in Anti-PD-(L)1 Naïve Pancreatic Cancer	1	0	<untitled>	0	CR	0	Participants	14	14	14	0	CR=0;PR=0;SD=0;PD=11	11		none	False		RECOVERABLE	kept
R025	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG012	Alomfilimab 8 mg + Atezolizumab in Anti-PD-(L)1 Naïve Pancreatic Cancer	1	0	<untitled>	1	PR	0	Participants	14	14	14	0	CR=0;PR=0;SD=0;PD=11	11		none	False		RECOVERABLE	kept
R025	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG012	Alomfilimab 8 mg + Atezolizumab in Anti-PD-(L)1 Naïve Pancreatic Cancer	1	0	<untitled>	2	SD	0	Participants	14	14	14	0	CR=0;PR=0;SD=0;PD=11	11		none	False		RECOVERABLE	kept
R025	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG012	Alomfilimab 8 mg + Atezolizumab in Anti-PD-(L)1 Naïve Pancreatic Cancer	1	0	<untitled>	3	PD	11	Participants	14	14	14	0	CR=0;PR=0;SD=0;PD=11	11		none	False		RECOVERABLE	kept
R025	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG012	Alomfilimab 8 mg + Atezolizumab in Anti-PD-(L)1 Naïve Pancreatic Cancer	1	0	<untitled>	4	NE	3	Participants	14	14	14	0	CR=0;PR=0;SD=0;PD=11	11		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R026	CLASS	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG013	Alomfilimab 2.4 mg + Atezolizumab in Anti-PD-(L)1 Naïve Triple Negative BC	1	0	<untitled>				Participants	7	7	7	0	CR=0;PR=0;SD=1;PD=5	6	1	none	False	CR=0; PR=0; SD=1; PD=5; NE=1	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R026	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG013	Alomfilimab 2.4 mg + Atezolizumab in Anti-PD-(L)1 Naïve Triple Negative BC	1	0	<untitled>	0	CR	0	Participants	7	7	7	0	CR=0;PR=0;SD=1;PD=5	6		none	False		RECOVERABLE	kept
R026	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG013	Alomfilimab 2.4 mg + Atezolizumab in Anti-PD-(L)1 Naïve Triple Negative BC	1	0	<untitled>	1	PR	0	Participants	7	7	7	0	CR=0;PR=0;SD=1;PD=5	6		none	False		RECOVERABLE	kept
R026	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG013	Alomfilimab 2.4 mg + Atezolizumab in Anti-PD-(L)1 Naïve Triple Negative BC	1	0	<untitled>	2	SD	1	Participants	7	7	7	0	CR=0;PR=0;SD=1;PD=5	6		none	False		RECOVERABLE	kept
R026	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG013	Alomfilimab 2.4 mg + Atezolizumab in Anti-PD-(L)1 Naïve Triple Negative BC	1	0	<untitled>	3	PD	5	Participants	7	7	7	0	CR=0;PR=0;SD=1;PD=5	6		none	False		RECOVERABLE	kept
R026	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG013	Alomfilimab 2.4 mg + Atezolizumab in Anti-PD-(L)1 Naïve Triple Negative BC	1	0	<untitled>	4	NE	1	Participants	7	7	7	0	CR=0;PR=0;SD=1;PD=5	6		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R027	CLASS	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG014	Alomfilimab 8 mg + Atezolizumab in Anti-PD-(L)1 Naïve Triple Negative BC	1	0	<untitled>				Participants	14	14	14	0	CR=0;PR=1;SD=4;PD=8	13	1	none	False	CR=0; PR=1; SD=4; PD=8; NE=1	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R027	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG014	Alomfilimab 8 mg + Atezolizumab in Anti-PD-(L)1 Naïve Triple Negative BC	1	0	<untitled>	0	CR	0	Participants	14	14	14	0	CR=0;PR=1;SD=4;PD=8	13		none	False		RECOVERABLE	kept
R027	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG014	Alomfilimab 8 mg + Atezolizumab in Anti-PD-(L)1 Naïve Triple Negative BC	1	0	<untitled>	1	PR	1	Participants	14	14	14	0	CR=0;PR=1;SD=4;PD=8	13		none	False		RECOVERABLE	kept
R027	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG014	Alomfilimab 8 mg + Atezolizumab in Anti-PD-(L)1 Naïve Triple Negative BC	1	0	<untitled>	2	SD	4	Participants	14	14	14	0	CR=0;PR=1;SD=4;PD=8	13		none	False		RECOVERABLE	kept
R027	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG014	Alomfilimab 8 mg + Atezolizumab in Anti-PD-(L)1 Naïve Triple Negative BC	1	0	<untitled>	3	PD	8	Participants	14	14	14	0	CR=0;PR=1;SD=4;PD=8	13		none	False		RECOVERABLE	kept
R027	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG014	Alomfilimab 8 mg + Atezolizumab in Anti-PD-(L)1 Naïve Triple Negative BC	1	0	<untitled>	4	NE	1	Participants	14	14	14	0	CR=0;PR=1;SD=4;PD=8	13		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R028	CLASS	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG015	Alomfilimab 8 mg + Atezolizumab in Anti-PD-(L)1 Naïve HNSCC	1	0	<untitled>				Participants	5	5	5	0	CR=0;PR=0;SD=2;PD=2	4	1	none	False	CR=0; PR=0; SD=2; PD=2; NE=1	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R028	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG015	Alomfilimab 8 mg + Atezolizumab in Anti-PD-(L)1 Naïve HNSCC	1	0	<untitled>	0	CR	0	Participants	5	5	5	0	CR=0;PR=0;SD=2;PD=2	4		none	False		RECOVERABLE	kept
